"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2837.49/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x3751e8b9071e484f121ab84ca1621edbe4023c226b16e3127e7e2e10206486d1","14197251","1644748057","2022-02-13 10:27:37","0x4dd9e9c9bcf654b57f20d3b72338e3a15b49079d","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005570898913962291","15.8073699593789","2872.44","","","_pre Sale Mint",""
"0x2c79def3e27305f74d92b96d105ec4e336af45a8afe9a77cc1034f7d00763e7c","14197253","1644748093","2022-02-13 10:28:13","0x7af9c03a26f2c8ded98b6bc96881a3055e3e79a6","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.1","0","283.749","0.00989095106934174","28.0654747497465","2872.44","","","_pre Sale Mint",""
"0x5fe62419e22455f9a1d013e6f91c64298a19b0dd01b449b734779f340b18be82","14197255","1644748191","2022-02-13 10:29:51","0x9f4663f4fdf0ee306473afb37a62ca2354cc89db","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.0021163410954197","6.00509669484244","2872.44","","","Set Approval For All",""
"0x42738dc4e373a635109397d73a2545be043ad9e02a385f73bcc149cff47becf6","14197257","1644748223","2022-02-13 10:30:23","0xd43297289cd4c2deda8466eeaccd25774e72c783","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.002090977078676452","5.93312655097365","2872.44","","","Set Approval For All",""
"0x93a245367678e383061f7d9733f5066d241442631b89c659e8fd41454a4ec16a","14197260","1644748245","2022-02-13 10:30:45","0x2a034f5f4e7cebdb622dba60e3c4a051ba51aabb","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.006639993675527779","18.8409156543733","2872.44","","","_pre Sale Mint",""
"0xb8fb5a5838aad1afa2a9eb613ab39af6cf34a12db8cfd28e2d2d60cb4e96e6a5","14197260","1644748245","2022-02-13 10:30:45","0xa4b423909c829b1a040e7e1a012fccefa90116a7","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.15000000000000002","0","425.6235","0.016933851207676245","48.0496334632693","2872.44","","","_pre Sale Mint",""
"0x8922315942399a70e1ade80411aa6ad973f203c2820e2da8537332fc69cd2c9f","14197261","1644748294","2022-02-13 10:31:34","0xc27c64cde3635a30035817cc86b10d0104eb405e","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.0022629499115542","6.42109774453593","2872.44","","","Set Approval For All",""
"0x7e06663fe6ba3e597cd6dfd4b01a663bb9f58a5f83e3650cd2d354c68ff55968","14197266","1644748359","2022-02-13 10:32:39","0x28c00205b74c74cd0bedf92700d97c7d500c6f70","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004063245687643588","11.5294190062318","2872.44","","","Transfer From",""
"0x474f38a8c7b348acb61aab596fd5701be9659f9b455c9dd46e8180c9e12790e9","14197266","1644748359","2022-02-13 10:32:39","0xea35a7019a663a11577584a8c28a6ec6640ce4a3","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00224413589641693","6.36771316472407","2872.44","","","Set Approval For All",""
"0x16e775533eecd1efa3f8898440957c9f7d2177a7690c9509458d73bc903cb232","14197270","1644748465","2022-02-13 10:34:25","0x3ca941369d37fed940552f81a7d72a65514cff48","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.00744065","21.1127699685","2872.44","","","_pre Sale Mint",""
"0x235aea91f2d8abf847fb22d1043bad3f74d20e55e4762de98177f0462a207135","14197275","1644748513","2022-02-13 10:35:13","0x0df5533d69f9710069f0c4811126ff113fdb5375","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.0031606705504993","8.96837108033626","2872.44","","","Transfer From",""
"0x396917530c1f8a41dae36b346a3c68a6da167f26662a34f3529ca5f05fe13153","14197284","1644748620","2022-02-13 10:37:00","0x46880d2caff6256e3cb657f07af58232704cd026","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.002026039495173089","5.74886680715869","2872.44","","","Set Approval For All",""
"0x942043f7b4fcbcb442a6f80da3861aae6219f1fe8430d115f5f1b554c85cbd51","14197287","1644748695","2022-02-13 10:38:15","0x4dd9e9c9bcf654b57f20d3b72338e3a15b49079d","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00200714160966499","5.69524424600831","2872.44","","","Set Approval For All",""
"0x4c501eb7bf2be06e5e11422772bdfb547a9c2de1dd725b1614052d5e3813c84d","14197298","1644748772","2022-02-13 10:39:32","0xec01c8093342c3c38a5415d97f0d02dd6b1c494e","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004470855471267976","12.6860076911682","2872.44","","","_pre Sale Mint",""
"0x28234d455b5bf47cb4df140d66e272341a96393f085d70afcd1a763b6b9e3f74","14197298","1644748772","2022-02-13 10:39:32","0xbb864ce0437c228f1fb4c0a4f42253b50a2a31d4","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.00446439","12.6676619811","2872.44","","","_pre Sale Mint",""
"0x534c92613f8fde26714a14fcb3d72276984edd8634ef8b391943d3ca9c819126","14197298","1644748772","2022-02-13 10:39:32","0x53a662de97f6707bea906700de3d68a7bde42e97","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00134456637664284","3.81519364806029","2872.44","","","Set Approval For All",""
"0x416270316f548f024a23cf1cd0f5c0365df7ff3a2d38fab0b6fc9fa3f77621d4","14197302","1644748817","2022-02-13 10:40:17","0x76ab279b84266f5113cd4e474519b34e4cd1584d","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.0013582486540839","3.85401697347652","2872.44","","","Set Approval For All",""
"0x8944ce10b0c224c32957891224f453332ac97b41dfd7b3a14ecb602f4750d12a","14197303","1644748832","2022-02-13 10:40:32","0x082aa068e76e73e5dea46e4993614c5a29dae2e9","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004720616897374077","13.39470324013","2872.44","","","_pre Sale Mint",""
"0xec0a9d98fde4d4ab7600a264a8720920bfdff069e50f3d5b1fa8dafe5422675e","14197322","1644749019","2022-02-13 10:43:39","0xeaef3312763673f96f54b22505241e1dbaf48cff","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00120599922163182","3.42201073138807","2872.44","","","Set Approval For All",""
"0x89001683e0a4f283990c78f5b4a9e7c39df936017f00b511ef01f9b2fe2f9311","14197322","1644749019","2022-02-13 10:43:39","0xeaef3312763673f96f54b22505241e1dbaf48cff","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00071329287512733","2.02396140024505","2872.44","","","Set Approval For All",""
"0xf34502236bdea0d544b05e7c486e5aafc76be4388ea9faf61065f06ec238407b","14197322","1644749019","2022-02-13 10:43:39","0xbb864ce0437c228f1fb4c0a4f42253b50a2a31d4","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.001178126100851055","3.34292102990386","2872.44","","","Set Approval For All",""
"0x92da3568567854c8c8edcf047fe03375542dab940ead438b4b410f547564b591","14197326","1644749054","2022-02-13 10:44:14","0x78883bfef3f157295fd12d40b9bd68dd4ab85258","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.003943794179344278","11.1904765459476","2872.44","","","_pre Sale Mint",""
"0x9d48f9c52de3a52bbc23d2884670342b7c6e89ea3f81540cdec565abb13116ef","14197329","1644749097","2022-02-13 10:44:57","0x7009710fc922e3dc254773f8516702a10263b6ef","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004590415807733385","13.0252589502854","2872.44","","","_pre Sale Mint",""
"0x7328777760845f1a945293689b2bceae6d8866ee060cebde3fc1a9619905122b","14197331","1644749106","2022-02-13 10:45:06","0x62e665162ebee431d1c794cf446b1af47830a21d","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004365975949166951","12.3884130960017","2872.44","","","_pre Sale Mint",""
"0x8c96efbebece026f9bf884734b66d72e25295db459c61863cc109843da7341e6","14197333","1644749146","2022-02-13 10:45:46","0x58c959a4510e92097ee1697490167810c93eb581","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00138802271733123","3.93850058020019","2872.44","","","Set Approval For All",""
"0x57ace17f83549c9f440c96ada0a9308e8f904e4e02c59f9b966980c5636b990f","14197333","1644749146","2022-02-13 10:45:46","0xadf31546eefc2664337dcd16c1c607fa6a52a57e","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00137552306733123","3.90303294832169","2872.44","","","Set Approval For All",""
"0x68bcb1070f46ac8d7b35e3bdd04ec16632c3418976cf8ac04527923f21251179","14197335","1644749158","2022-02-13 10:45:58","0x10e1e4dccbe012913f92d06e09ef3442e7ebd31f","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004198884065188148","11.9142915461307","2872.44","","","_pre Sale Mint",""
"0xbaf14c6edfbde981d0a5359228fb3eea04c202b24c4081aa3dbe3301caa7b137","14197336","1644749179","2022-02-13 10:46:19","0x8ec1737458f8f3a9ca41f26a5a474fdfaf4bb4f0","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004319944827178869","12.2578002476718","2872.44","","","_pre Sale Mint",""
"0x48cf1e9fba2d1d38cd51ceabccd9249b5467655e6eb4cf03a37920fe1dd6fc2f","14197365","1644749465","2022-02-13 10:51:05","0x2438ca64b78ec253c0f023b1fe5fcd5431e5c5b9","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004725526854181084","13.4086351934703","2872.44","","","_pre Sale Mint",""
"0x0bf731447e08b2e796ab459253ee494dc6cdda15e4efa17d7ad5a8a8cdda42e9","14197367","1644749502","2022-02-13 10:51:42","0x41c39b1936152b424c18b9d8148358526fd98f30","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.0012246198235737","3.47484650319214","2872.44","","","Set Approval For All",""
"0x2bea19db15b5f3e7de11529877ce8e5ce7bbc9a8f5e3a65a924564058b9fbb93","14197367","1644749502","2022-02-13 10:51:42","0x1edbc2cd7de609dd77076cf036be448f34870e82","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.00386207367724318","10.9585954384408","2872.44","","","_pre Sale Mint",""
"0xb5cc34dc993ea134979d05787bd1efb0b09765c91373e50d974fd83aafaeb0b1","14197369","1644749519","2022-02-13 10:51:59","0x264ee8c45237333de1a1731ba3d1085f69c096f5","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004199606284142122","11.9163408351904","2872.44","","","_pre Sale Mint",""
"0xd27e66b1a7f9335d4b0ce300528d3a4ea7491f18ffe1563488c953064447ba3c","14197372","1644749558","2022-02-13 10:52:38","0x37350360a3253dcc3ca544cf1dfde3456151f729","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004100895917458725","11.63625115683","2872.44","","","_pre Sale Mint",""
"0x77fe4f40ec79b1db46aeac1ec16385cb06766a2d5952516ee6913f98e16b6e2d","14197382","1644749698","2022-02-13 10:54:58","0xa4b423909c829b1a040e7e1a012fccefa90116a7","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.001471132252560195","4.17432305531703","2872.44","","","Set Approval For All",""
"0x997a2fc4dc5e02e285b3177a42c12b90ad2459f6ed905adf1c843f9b7691d5b9","14197384","1644749734","2022-02-13 10:55:34","0xacf1d9f05213dc0682f611d62c4de9798a7fc686","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005562203231222792","15.7826960465624","2872.44","","","_pre Sale Mint",""
"0x1fa22a5307fc80747fc2893bbbc2270ddf5a2824fa0c7590609468ba7f174c97","14197384","1644749734","2022-02-13 10:55:34","0xdcbdf41fc1928180f73c1d3fe99cc423fcb2ab66","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005562203231222792","15.7826960465624","2872.44","","","_pre Sale Mint",""
"0xd3b3a50f9a13fb1fff1950f62e422548cbb4e54dfe0ffd269f56b70f86c6d93d","14197397","1644749914","2022-02-13 10:58:34","0x786297c4947408e01a1a977fda4db5e53a09c461","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005308047194276456","15.0615308332875","2872.44","","","_pre Sale Mint",""
"0x4863ac05a77f07ff270ae52ccb8e63b823f8308619e02d608b1eb68ef6e992ac","14197404","1644750027","2022-02-13 11:00:27","0xb88662521fb552955ed7711ba96478e039c0f0a3","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.001635750045079051","4.64142439541136","2872.44","","","Set Approval For All",""
"0x578a79fe8cfa813dd4b0660b96393ada7b06949a8eacf9343ca95c24934e2286","14197404","1644750027","2022-02-13 11:00:27","0x30ce0b0bf3eaf25d135e6bceba399d0001a46786","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.001636174153294615","4.64262779823194","2872.44","","","Set Approval For All",""
"0x71a9eb529400f9e18f459912fe606d9cb1e47a10fe3356a541943fef7e9810b7","14197406","1644750046","2022-02-13 11:00:46","0x8b9085dfa94f33152f9196f61d36fe94ddd78642","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005282545194545801","14.9891691640718","2872.44","","","_pre Sale Mint",""
"0xc669bcb71c8ad6183a44530a12a1064a95f187d9652fe53f3f648e22ce99c42a","14197406","1644750046","2022-02-13 11:00:46","0xacf1d9f05213dc0682f611d62c4de9798a7fc686","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.001597079098912715","4.53169597237384","2872.44","","","Set Approval For All",""
"0xc354f5f740a12b2e185ba68413d51ed6981bd971f18602708651fd120538c245","14197408","1644750080","2022-02-13 11:01:20","0xd6bcf768e60f16677983a5dbe710c91b1e88b4e6","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00164144083920291","4.65757196682987","2872.44","","","Set Approval For All",""
"0x7d81b64ea81a37be2a4561b5477a9c89aeec475116316bfeef9a9157ae56d29b","14197414","1644750161","2022-02-13 11:02:41","0xb0acf08a36de52e8f3c4f975971973f20781dba3","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005727065225463778","16.2504903066012","2872.44","","","_pre Sale Mint",""
"0xa76e47cc0bc69b988f4715146b12123c658dddbc4e66ffd35733bc2a6db214dc","14197425","1644750307","2022-02-13 11:05:07","0x00c4ebe06a1d2a1dee7c49ed0a1b2fff535972ae","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005253929193055907","14.9079715460042","2872.44","","","_pre Sale Mint",""
"0x3bbc6e73d99fda2591dad0f947050293a191560980bb5abe181a72e69f255544","14197430","1644750376","2022-02-13 11:06:16","0x399202f1dbddbda2020dc2b28d2fcd7d28002ad9","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.00531559178390681","15.0829385309177","2872.44","","","_pre Sale Mint",""
"0x34be1c9b48e5119f1a3f73f1a9d07324223fa348a1580e1f0ddbc2808e3be364","14197430","1644750376","2022-02-13 11:06:16","0x0ee3e15b896706394c938f90c266eec912e10bb9","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.00531559178390681","15.0829385309177","2872.44","","","_pre Sale Mint",""
"0x2ef347d718411fe94e5e05094a378a6c8328562a7be70ed197acc4c109358fb5","14197433","1644750447","2022-02-13 11:07:27","0x00c4ebe06a1d2a1dee7c49ed0a1b2fff535972ae","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00328197704144162","9.31257703532018","2872.44","","","Transfer From",""
"0x82046e2df5202697b95067be83ebb383fcc02df948e76ef640511d89346063dd","14197433","1644750447","2022-02-13 11:07:27","0xba604849d531e2cbaff8027303f71a08c6c2abd2","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.003306514453974486","9.38220169800806","2872.44","","","Transfer From",""
"0xdddcf05fe82da080da7754d12fcc7b689c9d092d04507b116e9094f29e4900ea","14197435","1644750467","2022-02-13 11:07:47","0xe16f6d787a99d0a5b9ced50b9b4c144f69472719","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.006511694928985498","18.4768692440471","2872.44","","","_pre Sale Mint",""
"0x3ece14036fb1955fcd3326b15087d05a96efd4d1bbae793e7d3610a528744116","14197438","1644750508","2022-02-13 11:08:28","0x5a522de7033a4ca192cd08a0c85e68a026d7f0e9","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005903289529318545","16.7505250065461","2872.44","","","_pre Sale Mint",""
"0xfa49f148cbbbb02f06655018c84555b50543a994ab546aca7625dbea46374d5d","14197440","1644750511","2022-02-13 11:08:31","0x33326fb672959b266e085d9d464346dc609cb570","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004842164020428308","13.7395919863251","2872.44","","","_pre Sale Mint",""
"0xea1d1288a613d13ab132a4e5b80288062f4f3929fe7c6f4b31334cebca78e9f7","14197445","1644750613","2022-02-13 11:10:13","0xe16f6d787a99d0a5b9ced50b9b4c144f69472719","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.003450999849935698","9.79217756419404","2872.44","","","Transfer From",""
"0x37f548004e7c45d4b74db71a2bc303d8653388ca0b713bc86ceb360f893cd3e5","14197456","1644750839","2022-02-13 11:13:59","0x49833bc0847795a14ac71669949bace988b224c1","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.007356849782651222","20.874987689775","2872.44","","","_pre Sale Mint",""
"0xa3f26661c3fcda42b7b3ee008f32c1a4543bb0ab1c7dc5ffd04a1c454ca98f53","14197459","1644750870","2022-02-13 11:14:30","0x5c47851cf89d8375f3d1c1a1c2a2e24c4b391748","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.006537338473093981","18.5496325440194","2872.44","","","_pre Sale Mint",""
"0xdb4776fe8948716d6b74cdd89e54f61df9f13fbe89937358f8409abff74a3ae8","14197465","1644750933","2022-02-13 11:15:33","0x7e9329c13f4e7415c04a8c54440d56a720a63d96","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005682115737373026","16.1229465836386","2872.44","","","_pre Sale Mint",""
"0x470395886c49f83d64b4dd2e8612aae7bf642f32dd891b218dc6883117859ba1","14197467","1644750979","2022-02-13 11:16:19","0xec1eb7efc5b675b5d997b85c77a690f36288af62","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.006059780989933195","17.1945679611255","2872.44","","","_pre Sale Mint",""
"0x0987ed2723753c1640f2ed65bfb5d1420418d1716bab1f9564c6705a89c1cd8d","14197471","1644751114","2022-02-13 11:18:34","0xc27ba52c493e291fa50a8e537142df2140520f0b","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.007710090507673708","21.8773047146191","2872.44","","","_pre Sale Mint",""
"0xa67a6a6b56e4fd8cde4f2a30431dad3640abc6ec65eb4ecf38c64919c8a36e4b","14197474","1644751141","2022-02-13 11:19:01","0x788f7bf7b7f04bceeba50cc97488ca8b2a00fa39","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.006880678646309265","19.5238568521161","2872.44","","","_pre Sale Mint",""
"0xb54e5d5be6d87e61a78f9ed750c99ed9283567a8deeb0398182afe371584824c","14197477","1644751205","2022-02-13 11:20:05","0x07bae6a11aad9f9af1646a685873f20a93262677","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.007520556378771786","21.3395035192012","2872.44","","","_pre Sale Mint",""
"0xe6906f051bff3f66a844ace87b65d2f111dd5b905d173867bbb23e506adcc309","14197480","1644751285","2022-02-13 11:21:25","0x07bae6a11aad9f9af1646a685873f20a93262677","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00457214411354478","12.9734132007422","2872.44","","","Transfer From",""
"0xf5482158ebd94262209877c6f68d1f2403b2dd87bf1abccc8b91e02648cf058a","14197481","1644751341","2022-02-13 11:22:21","0x788f7bf7b7f04bceeba50cc97488ca8b2a00fa39","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00283171597751028","8.03496576902564","2872.44","","","Set Approval For All",""
"0x63e8cb3b07010028bf655273c950568c5b8b2ca6169f3ef649ddb7f1e55f7448","14197490","1644751398","2022-02-13 11:23:18","0x8330f4a7249a03d8b816b2b7387bc6015772b041","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005602809052966916","15.8979146597031","2872.44","","","_pre Sale Mint",""
"0xd770cdc2e28de395bf6ac3629448649a5cccf381836a62d7f8633f345558768a","14197493","1644751418","2022-02-13 11:23:38","0xa80fcaf2f0e2f1bd8ec80625aefda534da032cb2","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005127899727647795","14.5503641982033","2872.44","","","_pre Sale Mint",""
"0x7e7008a30762d175b2d91f675933845b760d3b3b14e03b065ef0021f7ead3a1a","14197500","1644751490","2022-02-13 11:24:50","0xe06b37206abb46630e6123b71834f2a6741d1442","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.004971870610571333","14.1076331387901","2872.44","","","_pre Sale Mint",""
"0xb2d2954970d61ea12d5ef9b57b97dc86bb5c0eb7e07152ddb00eaa3b4e250f96","14197506","1644751550","2022-02-13 11:25:50","0x3184c8b49d3a947dcace1104c7652bbf859c119c","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00135231959621328","3.83719333105922","2872.44","","","Set Approval For All",""
"0xd3f3828a1c233960df64f199261dcf8c04d54ecdded0a23c9a35498f8e52f3dc","14197506","1644751550","2022-02-13 11:25:50","0x7c2cdfd71e867b80ab712f699d4c170e61d9c976","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00135231959621328","3.83719333105922","2872.44","","","Set Approval For All",""
"0xe1397d7aec29724041ac03959d9efdc2002e54c7f01a22e36139ee99735ab728","14197507","1644751573","2022-02-13 11:26:13","0x86cc7fb8ddc238f58241b6759771b404f9f63937","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00151253279280335","4.29179667425158","2872.44","","","Set Approval For All",""
"0x06d2eedc77512c541e48eb7797b31c11304a97a622af44aca4135f8a9d41e5b1","14197512","1644751688","2022-02-13 11:28:08","0x4dfeb93eb6f5e0419ed73caa123dd19389e2fd08","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.0016730388702666","4.74723106399277","2872.44","","","Set Approval For All",""
"0x465f16a826e9c37ff3c241105cda826343eab47801a21ffd3d8db55e0495750c","14197515","1644751709","2022-02-13 11:28:29","0xe06b37206abb46630e6123b71834f2a6741d1442","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.001549802863147345","4.39755012615196","2872.44","","","Set Approval For All",""
"0xab311d81c35206811f3eab89874875b4afcde9c2fbd0ff31e458037158c21979","14197520","1644751829","2022-02-13 11:30:29","0xfa7b07b6de964d022c832f20ced2dac16384b7aa","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00194112130004468","5.50791227766378","2872.44","","","Set Approval For All",""
"0x8ab2557d38dba16c911f94e0740864cdaecb00c811e27963d0949123c9b336af","14197541","1644752227","2022-02-13 11:37:07","0x49833bc0847795a14ac71669949bace988b224c1","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004251332150932536","12.0631124649496","2872.44","","","Transfer From",""
"0xa41ec95af240590fe75b9f35fb486b9315d9d6020c1574b7bd7ea7014e66bbf5","14197544","1644752271","2022-02-13 11:37:51","0x0a80697d964cc91823b098a9173017ff44796eeb","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.1","0","283.749","0.01281209685875202","36.3541967157403","2872.44","","","_pre Sale Mint",""
"0x6dc383145e2aa24e3c0f74998074fec5eaffcea9d585c2299ae731fc0614222e","14197550","1644752320","2022-02-13 11:38:40","0xcb1a4d17beb6def7c665950df0d4c7b4fb93b334","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00279715550906033","7.9369007854036","2872.44","","","Transfer From",""
"0xec6256f656a0c1f2d7ddd66773e861a8394ba2b84e49848787aedb72426c52cd","14197550","1644752320","2022-02-13 11:38:40","0xf6bf5422febf5ff1ac3ed0f35b64dc69daa57765","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.001544651505259775","4.38293319965956","2872.44","","","Set Approval For All",""
"0x6558c05b1fc46ca319a59683451860354ab6d741377a7473ae711c26bacdf760","14197557","1644752414","2022-02-13 11:40:14","0x4e853b7a1fdbff9fb11ce02c362cca8465b77f06","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00300354610658211","8.52253204196567","2872.44","","","Transfer From",""
"0xf6dd0efe7c78b44351ca4de2cdba16130ad48115dcb4cadeb80bed1efd65d419","14197579","1644752674","2022-02-13 11:44:34","0xa5e2087d9444fbfe4551da6999c7950c25ad2a09","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005317038901936888","15.0870447138569","2872.44","","","_pre Sale Mint",""
"0x56a09f1a334b8480dd30b4d675d53a7db6e7316b2d28966b3ea80adec8a1ff17","14197580","1644752735","2022-02-13 11:45:35","0x577e48c1a4b2c91c44e9586e49d0d6479e249f1a","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.005934362376591873","16.8386938999557","2872.44","","","_pre Sale Mint",""
"0x6475152d260acfff8ccfc5e328170cc5c966a4bd5128c3711ed82b0ed494c9ea","14197580","1644752735","2022-02-13 11:45:35","0x3ca941369d37fed940552f81a7d72a65514cff48","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.001799856251734195","5.10707411573326","2872.44","","","Set Approval For All",""
